,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
31335,2024-03-30 11:00:00,432.49324733288717,675.9553307313705,731.6416038107232,432.49324733288717,432.49324733288717,-8.02936230793989e-05,-8.02936230793989e-05,-8.02936230793989e-05,0.6276502498426669,0.6276502498426669,0.6276502498426669,-0.0005780729411979835,-0.0005780729411979835,-0.0005780729411979835,0.6283086164069445,0.6283086164069445,0.6283086164069445,0.0,0.0,0.0,703.9477420766402
31336,2024-03-30 12:00:00,432.49985370127763,677.5435490237725,731.1982229171356,432.49985370127763,432.49985370127763,7.573929999983044e-05,7.573929999983044e-05,7.573929999983044e-05,0.6277258415272725,0.6277258415272725,0.6277258415272725,-0.0006030941963494326,-0.0006030941963494326,-0.0006030941963494326,0.6282531964236221,0.6282531964236221,0.6282531964236221,0.0,0.0,0.0,703.9911883263344
31337,2024-03-30 13:00:00,432.50646006966826,675.5009804044969,732.5279514422309,432.50646006966826,432.50646006966826,0.0001792814792077498,0.0001792814792077498,0.0001792814792077498,0.6277314141033086,0.6277314141033086,0.6277314141033086,-0.0006437995081277834,-0.0006437995081277834,-0.0006437995081277834,0.6281959321322287,0.6281959321322287,0.6281959321322287,0.0,0.0,0.0,704.0043518580173
31338,2024-03-30 14:00:00,432.51306643805873,676.4593731471303,730.8607723488514,432.51306643805873,432.51306643805873,0.00014114312603867574,0.00014114312603867574,0.00014114312603867574,0.6275782212967523,0.6275782212967523,0.6275782212967523,-0.0006997472080073645,-0.0006997472080073645,-0.0006997472080073645,0.628136825378721,0.628136825378721,0.628136825378721,0.0,0.0,0.0,703.9488473608596
31339,2024-03-30 15:00:00,432.5196728064492,676.1214567204822,729.8044738404234,432.5196728064492,432.5196728064492,9.051923604832553e-06,9.051923604832553e-06,9.051923604832553e-06,0.6273146696499128,0.6273146696499128,0.6273146696499128,-0.0007702603193739713,-0.0007702603193739713,-0.0007702603193739713,0.628075878045682,0.628075878045682,0.628075878045682,0.0,0.0,0.0,703.8456084701153
31340,2024-03-30 16:00:00,432.5262791748396,676.7825802837876,730.5802830862675,432.5262791748396,432.5262791748396,-9.487724495230516e-05,-9.487724495230516e-05,-9.487724495230516e-05,0.6270637786886771,0.6270637786886771,0.6270637786886771,-0.0008544361186718506,-0.0008544361186718506,-0.0008544361186718506,0.6280130920523013,0.6280130920523013,0.6280130920523013,0.0,0.0,0.0,703.7478421763683
31341,2024-03-30 17:00:00,432.53288554323024,674.7597861421117,733.4650472517066,432.53288554323024,432.53288554323024,-9.935534506612983e-05,-9.935534506612983e-05,-9.935534506612983e-05,0.6268979553586442,0.6268979553586442,0.6268979553586442,-0.0009511586505259188,-0.0009511586505259188,-0.0009511586505259188,0.6279484693542363,0.6279484693542363,0.6279484693542363,0.0,0.0,0.0,703.6868671156558
31342,2024-03-30 18:00:00,432.5394919116207,674.5237762325653,731.5136583896805,432.5394919116207,432.5394919116207,-3.9981000000683246e-05,-3.9981000000683246e-05,-3.9981000000683246e-05,0.6267829169122914,0.6267829169122914,0.6267829169122914,-0.0010591140311588753,-0.0010591140311588753,-0.0010591140311588753,0.627882011943451,0.627882011943451,0.627882011943451,0.0,0.0,0.0,703.6478563317468
31343,2024-03-30 19:00:00,432.54609828001117,675.140308805917,731.6943976244221,432.54609828001117,432.54609828001117,4.1156991810056105e-06,4.1156991810056105e-06,4.1156991810056105e-06,0.6266410292079588,0.6266410292079588,0.6266410292079588,-0.0011768083394008684,-0.0011768083394008684,-0.0011768083394008684,0.6278137218481787,0.6278137218481787,0.6278137218481787,0.0,0.0,0.0,703.5972304860843
31344,2024-03-30 20:00:00,432.55270464840163,676.7425051041478,730.1723365688364,432.55270464840163,432.55270464840163,1.3895618359957661e-05,1.3895618359957661e-05,1.3895618359957661e-05,0.6264549088896715,0.6264549088896715,0.6264549088896715,-0.0013025878614657102,-0.0013025878614657102,-0.0013025878614657102,0.6277436011327773,0.6277436011327773,0.6277436011327773,0.0,0.0,0.0,703.527469828897
31345,2024-03-30 21:00:00,432.55931101679226,675.07749913859,732.9476744044495,432.55931101679226,432.55931101679226,5.3899278918650797e-05,5.3899278918650797e-05,5.3899278918650797e-05,0.6262908897507402,0.6262908897507402,0.6262908897507402,-0.001434661425772542,-0.001434661425772542,-0.001434661425772542,0.6276716518975941,0.6276716518975941,0.6276716518975941,0.0,0.0,0.0,703.4672667834662
31346,2024-03-30 22:00:00,432.5659173851827,675.9921579452341,731.2957985090069,432.5659173851827,432.5659173851827,0.00018476257396898404,0.00018476257396898404,0.00018476257396898404,0.626211514315327,0.626211514315327,0.626211514315327,-0.0015711245375415162,-0.0015711245375415162,-0.0015711245375415162,0.6275978762788995,0.6275978762788995,0.6275978762788995,0.0,0.0,0.0,703.4436755521565
31347,2024-03-30 23:00:00,432.57252375357314,673.9781848187688,731.3967520595621,432.57252375357314,432.57252375357314,0.00035987124962202964,0.00035987124962202964,0.00035987124962202964,0.6261721626984137,0.6261721626984137,0.6261721626984137,-0.0017099849999202294,-0.0017099849999202294,-0.0017099849999202294,0.627522276448712,0.627522276448712,0.627522276448712,0.0,0.0,0.0,703.437396476259
31348,2024-03-31 00:00:00,432.5791301219636,674.4197264150505,730.5760259918791,432.5791301219636,432.5791301219636,0.00042921470000073346,0.00042921470000073346,0.00042921470000073346,0.6260248796246577,0.6260248796246577,0.6260248796246577,-0.0018491896900717118,-0.0018491896900717118,-0.0018491896900717118,0.6274448546147287,0.6274448546147287,0.6274448546147287,0.0,0.0,0.0,703.384427984705
31349,2024-03-31 01:00:00,432.58573649035424,675.2280987363678,729.3507597317765,432.58573649035424,432.58573649035424,0.00026832502198884166,0.00026832502198884166,0.00026832502198884166,0.6256472858991923,0.6256472858991923,0.6256472858991923,-0.001986652142967316,-0.001986652142967316,-0.001986652142967316,0.6273656130201707,0.6273656130201707,0.6273656130201707,0.0,0.0,0.0,703.2318284442475
31350,2024-03-31 02:00:00,432.5923428587447,675.6068104941667,732.2798515337214,432.5923428587447,432.5923428587447,-8.46164146781403e-05,-8.46164146781403e-05,-8.46164146781403e-05,0.6250796569423522,0.6250796569423522,0.6250796569423522,-0.0021202805866540955,-0.0021202805866540955,-0.0021202805866540955,0.6272845539436845,0.6272845539436845,0.6272845539436845,0.0,0.0,0.0,702.9970161287772
31351,2024-03-31 03:00:00,432.59894922713517,674.9703334941115,731.5716903042002,432.59894922713517,432.59894922713517,-0.00042512592359755135,-0.00042512592359755135,-0.00042512592359755135,0.6245285477092837,0.6245285477092837,0.6245285477092837,-0.002248006066328811,-0.002248006066328811,-0.002248006066328811,0.62720167969921,0.62720167969921,0.62720167969921,0.0,0.0,0.0,702.7693427285201
31352,2024-03-31 04:00:00,432.6055555955256,674.7950403892168,731.3697522373024,432.6055555955256,432.6055555955256,-0.0005348889183600656,-0.0005348889183600656,-0.0005348889183600656,0.624214293424232,0.624214293424232,0.624214293424232,-0.0023678102932518197,-0.0023678102932518197,-0.0023678102932518197,0.6271169926358439,0.6271169926358439,0.6271169926358439,0.0,0.0,0.0,702.6441268129838
31353,2024-03-31 05:00:00,432.6121619639162,675.7007592555534,730.9051508696349,432.6121619639162,432.6121619639162,-0.00036156115615338356,-0.00036156115615338356,-0.00036156115615338356,0.6241911811222383,0.6241911811222383,0.6241911811222383,-0.0024777528593656266,-0.0024777528593656266,-0.0024777528593656266,0.6270304951377572,0.6270304951377572,0.6270304951377572,0.0,0.0,0.0,702.6448583080181
31354,2024-03-31 06:00:00,432.6187683323067,674.568417332963,731.6423274390785,432.6187683323067,432.6187683323067,-6.220900000856424e-05,-6.220900000856424e-05,-6.220900000856424e-05,0.6243039831590607,0.6243039831590607,0.6243039831590607,-0.0025759974649147187,-0.0025759974649147187,-0.0025759974649147187,0.626942189623984,0.626942189623984,0.626942189623984,0.0,0.0,0.0,702.7043885915326
31355,2024-03-31 07:00:00,432.62537470069714,676.2840994466394,730.859756159658,432.62537470069714,432.62537470069714,0.00013238067426414032,0.00013238067426414032,0.00013238067426414032,0.6243236224022164,0.6243236224022164,0.6243236224022164,-0.002660836820459123,-0.002660836820459123,-0.002660836820459123,0.6268520785484114,0.6268520785484114,0.6268520785484114,0.0,0.0,0.0,702.7236157769526
31356,2024-03-31 08:00:00,432.6319810690876,674.2371791244685,729.1064517820124,432.6319810690876,432.6319810690876,0.00011091654495875219,0.00011091654495875219,0.00011091654495875219,0.6241403650437579,0.6241403650437579,0.6241403650437579,-0.0027307159007471313,-0.0027307159007471313,-0.0027307159007471313,0.6267601643995462,0.6267601643995462,0.6267601643995462,0.0,0.0,0.0,702.6550636631522
31357,2024-03-31 09:00:00,432.6385874374782,674.7950388628146,732.3858802827713,432.6385874374782,432.6385874374782,-4.058927891448427e-05,-4.058927891448427e-05,-4.058927891448427e-05,0.6238416071721564,0.6238416071721564,0.6238416071721564,-0.0027842532493231793,-0.0027842532493231793,-0.0027842532493231793,0.6266664497003941,0.6266664497003941,0.6266664497003941,0.0,0.0,0.0,702.5365391491661
31358,2024-03-31 10:00:00,432.64519380586864,673.3059520839277,728.966312371173,432.64519380586864,432.64519380586864,-0.00013909928529814302,-0.00013909928529814302,-0.00013909928529814302,0.6236115776655906,0.6236115776655906,0.6236115776655906,-0.0028202600575408603,-0.0028202600575408603,-0.0028202600575408603,0.6265709370084297,0.6265709370084297,0.6265709370084297,0.0,0.0,0.0,702.4477456845816
31359,2024-03-31 11:00:00,432.6518001742591,675.2801612228062,730.2823018532251,432.6518001742591,432.6518001742591,-8.029362307789147e-05,-8.029362307789147e-05,-8.029362307789147e-05,0.6235555785222782,0.6235555785222782,0.6235555785222782,-0.002837756769962567,-0.002837756769962567,-0.002837756769962567,0.6264736289153185,0.6264736289153185,0.6264736289153185,0.0,0.0,0.0,702.4342437306243
31360,2024-03-31 12:00:00,432.6584065426496,673.8048940219921,728.8297899877679,432.6584065426496,432.6584065426496,7.573929999378151e-05,7.573929999378151e-05,7.573929999378151e-05,0.6236142803468835,0.6236142803468835,0.6236142803468835,-0.002835987000002114,-0.002835987000002114,-0.002835987000002114,0.6263745280468919,0.6263745280468919,0.6263745280468919,0.0,0.0,0.0,702.4703673747733
31361,2024-03-31 13:00:00,432.6650129110402,672.7598534622898,729.7422967902495,432.6650129110402,432.6650129110402,0.0001792814792063275,0.0001792814792063275,0.0001792814792063275,0.6236384899686753,0.6236384899686753,0.6236384899686753,-0.002814428573468026,-0.002814428573468026,-0.002814428573468026,0.626273637062937,0.626273637062937,0.626273637062937,0.0,0.0,0.0,702.4915682251587
31362,2024-03-31 14:00:00,432.6716192794307,675.1419617490462,730.0224267634767,432.6716192794307,432.6716192794307,0.00014114312603913823,0.00014114312603913823,0.00014114312603913823,0.6235393002282973,0.6235393002282973,0.6235393002282973,-0.0027728015548831894,-0.0027728015548831894,-0.0027728015548831894,0.6261709586571413,0.6261709586571413,0.6261709586571413,0.0,0.0,0.0,702.4593779935711
31363,2024-03-31 15:00:00,432.6782256478211,673.6255358116836,731.0514561868828,432.6782256478211,432.6782256478211,9.051923610236949e-06,9.051923610236949e-06,9.051923610236949e-06,0.6233644743309105,0.6233644743309105,0.6233644743309105,-0.0027110731495449862,-0.0027110731495449862,-0.0027110731495449862,0.6260664955568451,0.6260664955568451,0.6260664955568451,0.0,0.0,0.0,702.3944603332062
31364,2024-03-31 16:00:00,432.68483201621154,673.8759704432955,729.3324559043544,432.68483201621154,432.68483201621154,-9.487724495007632e-05,-9.487724495007632e-05,-9.487724495007632e-05,0.6232359138636667,0.6232359138636667,0.6232359138636667,-0.002629459414356699,-0.002629459414356699,-0.002629459414356699,0.6259602505229735,0.6259602505229735,0.6259602505229735,0.0,0.0,0.0,702.3495587127823
31365,2024-03-31 17:00:00,432.6914383846022,674.6400927866054,730.3253769401061,432.6914383846022,432.6914383846022,-9.935534506789266e-05,-9.935534506789266e-05,-9.935534506789266e-05,0.6232244472535917,0.6232244472535917,0.6232244472535917,-0.002528423751252766,-0.002528423751252766,-0.002528423751252766,0.6258522263499126,0.6258522263499126,0.6258522263499126,0.0,0.0,0.0,702.3553209032074
31366,2024-03-31 18:00:00,432.69804475299264,672.7257198947576,731.0558518117417,432.69804475299264,432.69804475299264,-3.9981000001812754e-05,-3.9981000001812754e-05,-3.9981000001812754e-05,0.6232937726673163,0.6232937726673163,0.6232937726673163,-0.002408672197987522,-0.002408672197987522,-0.002408672197987522,0.6257424258653057,0.6257424258653057,0.6257424258653057,0.0,0.0,0.0,702.3960414928566
31367,2024-03-31 19:00:00,432.7046511213831,673.973354471859,732.999853776114,432.7046511213831,432.7046511213831,4.1156991801523705e-06,4.1156991801523705e-06,4.1156991801523705e-06,0.6233638220569178,0.6233638220569178,0.6233638220569178,-0.0022711455721963767,-0.0022711455721963767,-0.0022711455721963767,0.625630851929934,0.625630851929934,0.625630851929934,0.0,0.0,0.0,702.4370762662137
31368,2024-03-31 20:00:00,432.7112574897736,674.9613049453319,728.5051874803376,432.7112574897736,432.7112574897736,1.3895618356288836e-05,1.3895618356288836e-05,1.3895618356288836e-05,0.6234143944912641,0.6234143944912641,0.6234143944912641,-0.0021170085646710327,-0.0021170085646710327,-0.0021170085646710327,0.6255175074375788,0.6255175074375788,0.6255175074375788,0.0,0.0,0.0,702.4696840673142
31369,2024-03-31 21:00:00,432.71786385816415,675.153928668323,730.3074425500866,432.71786385816415,432.71786385816415,5.389927892242774e-05,5.389927892242774e-05,5.389927892242774e-05,0.6235086586767454,0.6235086586767454,0.6235086586767454,-0.001947635917046735,-0.001947635917046735,-0.001947635917046735,0.6254023953148697,0.6254023953148697,0.6254023953148697,0.0,0.0,0.0,702.5211987378345
31370,2024-03-31 22:00:00,432.7244702265546,675.1007983539178,731.462669498399,432.7244702265546,432.7244702265546,0.00018476257396532917,0.00018476257396532917,0.00018476257396532917,0.6237056852386825,0.6237056852386825,0.6237056852386825,-0.0017645958564143373,-0.0017645958564143373,-0.0017645958564143373,0.6252855185211316,0.6252855185211316,0.6252855185211316,0.0,0.0,0.0,702.6171824487537
31371,2024-03-31 23:00:00,432.7310765949451,673.9037339187023,732.4466890440771,432.7310765949451,432.7310765949451,0.00035987124962512704,0.00035987124962512704,0.00035987124962512704,0.6239571203034879,0.6239571203034879,0.6239571203034879,-0.0015696309944014544,-0.0015696309944014544,-0.0015696309944014544,0.6251668800482644,0.6251668800482644,0.6251668800482644,0.0,0.0,0.0,702.7367130129551
